N	mapping	trans_mapping	hs	hk	smap	smap_inf
8	[ 0  1  4  5  6  8  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.676601	3.403476	0.400279	2.661250
8	[ 0  1  4  5  6  8 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.636401	3.402652	0.368640	2.621050
8	[ 0  1  4  5  6  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.685903	3.371248	0.386636	2.670552
8	[ 0  1  4  5  7  8  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.605954	3.382039	0.349847	2.590603
8	[ 0  1  4  5  7  8  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.644908	3.361491	0.377854	2.629557
8	[ 0  1  4  5  7  8 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.594686	3.333176	0.337062	2.579335
8	[ 0  1  4  5  7  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.644820	3.334726	0.355412	2.629469
8	[ 0  1  4  5  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.666992	3.273411	0.380804	2.651641
8	[ 0  1  4  6  7  8  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.002995	3.199108	0.332134	2.987644
8	[ 0  1  4  6  7  8  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.047478	3.237523	0.354660	3.032127
8	[ 0  1  4  6  7  8 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.995026	3.150345	0.322499	2.979675
8	[ 0  1  4  6  7  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.041464	3.255883	0.347315	3.026113
8	[ 0  1  4  6  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.066337	3.212373	0.370564	3.050986
8	[ 0  1  4  7  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.029427	3.226741	0.340455	3.014076
8	[ 0  1  5  6  7  8  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.000392	3.202371	0.327418	2.985041
8	[ 0  1  5  6  7  8  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.040372	3.270243	0.341364	3.025021
8	[ 0  1  5  6  7  8 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.991251	3.206108	0.312192	2.975900
8	[ 0  1  5  6  7  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.039107	3.253384	0.328272	3.023756
8	[ 0  1  5  6  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.066860	3.277045	0.359960	3.051509
8	[ 0  1  5  7  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.024046	3.187559	0.333541	3.008695
8	[ 0  1  6  7  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.078376	3.209353	0.364860	3.063025
8	[0 2 3 4 5 6 7 8]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv']	4.651525	3.253361	0.339934	2.636174
8	[0 2 3 4 5 6 7 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv']	4.700169	3.370417	0.351060	2.684818
8	[ 0  2  3  4  5  6  7 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv']	4.614079	3.289046	0.315068	2.598728
8	[ 0  2  3  4  5  6  7 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'TSLA.csv']	4.685860	3.319202	0.364930	2.670509
8	[0 2 3 4 5 6 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv']	4.724842	3.311340	0.366388	2.709491
8	[ 0  2  3  4  5  6  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv']	4.646531	3.304909	0.343172	2.631180
8	[ 0  2  3  4  5  6  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'TSLA.csv']	4.716011	3.355331	0.380141	2.700660
8	[ 0  2  3  4  5  6  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv']	4.696092	3.357693	0.349703	2.680741
8	[ 0  2  3  4  5  6  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'TSLA.csv']	4.755974	3.431954	0.391407	2.740623
8	[ 0  2  3  4  5  6 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NVDA.csv', 'TSLA.csv']	4.683231	3.373966	0.361010	2.667880
8	[0 2 3 4 5 7 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.683891	3.310656	0.349953	2.668540
8	[ 0  2  3  4  5  7  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.601884	3.314961	0.319223	2.586533
8	[ 0  2  3  4  5  7  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.678517	3.374475	0.362190	2.663166
8	[ 0  2  3  4  5  7  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.649950	3.305566	0.337039	2.634599
8	[ 0  2  3  4  5  7  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.720162	3.311923	0.376463	2.704811
8	[ 0  2  3  4  5  7 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.637148	3.342309	0.346641	2.621797
8	[ 0  2  3  4  5  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.682022	3.357680	0.359357	2.666671
8	[ 0  2  3  4  5  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.740578	3.324401	0.393702	2.725227
8	[ 0  2  3  4  5  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.670495	3.382091	0.370193	2.655144
8	[ 0  2  3  4  5  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.716931	3.385897	0.377723	2.701580
8	[0 2 3 4 6 7 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	5.096083	3.168133	0.324402	3.080732
8	[ 0  2  3  4  6  7  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	5.004395	3.164575	0.290767	2.989044
8	[ 0  2  3  4  6  7  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	5.088280	3.215166	0.326272	3.072929
8	[ 0  2  3  4  6  7  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	5.050696	3.205878	0.314676	3.035345
8	[ 0  2  3  4  6  7  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	5.115048	3.260642	0.343600	3.099697
8	[ 0  2  3  4  6  7 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	5.031324	3.178104	0.321743	3.015973
8	[ 0  2  3  4  6  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.082779	3.204627	0.337646	3.067428
8	[ 0  2  3  4  6  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.150189	3.176316	0.355320	3.134838
8	[ 0  2  3  4  6  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	5.076880	3.188164	0.337110	3.061529
8	[ 0  2  3  4  6  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.109070	3.257855	0.356192	3.093719
8	[ 0  2  3  4  7  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.034264	3.198091	0.308554	3.018913
8	[ 0  2  3  4  7  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.115777	3.134951	0.331219	3.100426
8	[ 0  2  3  4  7  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	5.029924	3.207739	0.305811	3.014573
8	[ 0  2  3  4  7  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.069580	3.222924	0.334062	3.054229
8	[ 0  2  3  4  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.102152	3.225315	0.352117	3.086801
8	[0 2 3 5 6 7 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	5.089880	3.241556	0.328281	3.074529
8	[ 0  2  3  5  6  7  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	5.002056	3.146750	0.299275	2.986705
8	[ 0  2  3  5  6  7  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	5.081327	3.208296	0.330674	3.065976
8	[ 0  2  3  5  6  7  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	5.052665	3.219491	0.315703	3.037314
8	[ 0  2  3  5  6  7  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	5.109548	3.266968	0.341569	3.094197
8	[ 0  2  3  5  6  7 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	5.030097	3.235509	0.318921	3.014746
8	[ 0  2  3  5  6  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.084938	3.229051	0.337130	3.069587
8	[ 0  2  3  5  6  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.146465	3.216469	0.354197	3.131114
8	[ 0  2  3  5  6  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	5.079067	3.198491	0.335621	3.063716
8	[ 0  2  3  5  6  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.109520	3.271848	0.353021	3.094169
8	[ 0  2  3  5  7  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.034971	3.271033	0.324579	3.019620
8	[ 0  2  3  5  7  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.107713	3.211273	0.343373	3.092362
8	[ 0  2  3  5  7  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	5.026562	3.229270	0.322093	3.011211
8	[ 0  2  3  5  7  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.067679	3.257064	0.343078	3.052328
8	[ 0  2  3  5  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.102390	3.211152	0.362169	3.087039
8	[ 0  2  3  6  7  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.099948	3.228522	0.356239	3.084597
8	[ 0  2  3  6  7  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.169888	3.241118	0.370073	3.154537
8	[ 0  2  3  6  7  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	5.085724	3.222161	0.332856	3.070373
8	[ 0  2  3  6  7  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.115956	3.258758	0.366830	3.100605
8	[ 0  2  3  6  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.150130	3.230575	0.386090	3.134779
8	[ 0  2  3  7  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.116014	3.226480	0.363442	3.100663
8	[0 2 4 5 6 7 8 9]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.695725	3.354170	0.362917	2.680374
8	[ 0  2  4  5  6  7  8 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.613179	3.312535	0.333839	2.597828
8	[ 0  2  4  5  6  7  8 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.684798	3.381781	0.368026	2.669447
8	[ 0  2  4  5  6  7  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.658494	3.404796	0.344852	2.643143
8	[ 0  2  4  5  6  7  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.725674	3.439083	0.379932	2.710323
8	[ 0  2  4  5  6  7 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.644301	3.393870	0.353038	2.628950
8	[ 0  2  4  5  6  8  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.678938	3.404648	0.377304	2.663587
8	[ 0  2  4  5  6  8  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.741792	3.286567	0.403161	2.726441
8	[ 0  2  4  5  6  8 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.673564	3.377690	0.382708	2.658213
8	[ 0  2  4  5  6  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.707874	3.467970	0.399982	2.692523
8	[ 0  2  4  5  7  8  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.644736	3.381777	0.354445	2.629385
8	[ 0  2  4  5  7  8  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.715330	3.323986	0.380874	2.699979
8	[ 0  2  4  5  7  8 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.635951	3.369871	0.353824	2.620599
8	[ 0  2  4  5  7  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.678109	3.330064	0.371748	2.662758
8	[ 0  2  4  5  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.694401	3.437439	0.398559	2.679050
8	[ 0  2  4  6  7  8  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.051087	3.238457	0.336813	3.035736
8	[ 0  2  4  6  7  8  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.123881	3.219805	0.355100	3.108530
8	[ 0  2  4  6  7  8 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	5.043172	3.146042	0.329476	3.027821
8	[ 0  2  4  6  7  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.078249	3.287177	0.354040	3.062898
8	[ 0  2  4  6  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.101015	3.198608	0.381220	3.085664
8	[ 0  2  4  7  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.066398	3.240247	0.347807	3.051047
8	[ 0  2  5  6  7  8  9 10]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	5.054090	3.209888	0.338205	3.038739
8	[ 0  2  5  6  7  8  9 11]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	5.117467	3.249826	0.351257	3.102116
8	[ 0  2  5  6  7  8 10 11]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	5.041743	3.218396	0.329164	3.026392
8	[ 0  2  5  6  7  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.081894	3.261841	0.351428	3.066543
8	[ 0  2  5  6  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.107705	3.197572	0.376441	3.092354
8	[ 0  2  5  7  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.066922	3.187457	0.356943	3.051571
8	[ 0  2  6  7  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	5.127248	3.222593	0.383891	3.111897
8	[0 3 4 5 6 7 8 9]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.710975	3.270555	0.363479	2.695624
8	[ 0  3  4  5  6  7  8 10]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.646470	3.273664	0.325902	2.631119
8	[ 0  3  4  5  6  7  8 11]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.699984	3.306482	0.372307	2.684633
8	[ 0  3  4  5  6  7  9 10]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.695255	3.362985	0.342346	2.679904
8	[ 0  3  4  5  6  7  9 11]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.742220	3.333666	0.370521	2.726869
8	[ 0  3  4  5  6  7 10 11]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.680304	3.331611	0.346980	2.664953
8	[ 0  3  4  5  6  8  9 10]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.716642	3.383115	0.367789	2.701291
8	[ 0  3  4  5  6  8  9 11]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.758860	3.373589	0.408316	2.743509
8	[ 0  3  4  5  6  8 10 11]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.703322	3.322591	0.381067	2.687971
8	[ 0  3  4  5  6  9 10 11]	['AAPL.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.748461	3.364748	0.387054	2.733110
